"fdc_id","food_desc","foodgroup","Edible_factor_in_FCT","WATERg","ENERCkJ","ENERCkcal","FAT_g","FASATg","F12D0g","F14D0g","F16D0g","F18D0g","FATRNg","FAMSg","F16D1g","F18D1g","FAPUg","F18D2N6g","F18D3N3g","F20D3N3g","F20D3N6g","F20D4N3g","F20D4N6g","F20D5N3g","F22D5N3g","F22D6N3g","omega_3","omega_6","CHOLEmg","CHOAVLg","STARCHg","mono_di","SUGARg","FIBTGg","PROCNTg","salt","ALCg","VITA_RAEmcg","RETOLmcg","CARTBmcg","VITDmcg","VITEmg","THIAmg","RIBFmg","NIAmg","VITB6_mg","FOLmcg","VITB12mcg","VITCmg","CAmg","FEmg","NAmg","Kmg","MGmg","ZNmg","SEmcg","CUmg","Pmg","IDmcg","scientific_name","nutrient_data_source","source_fct"
"01.136","Cheese, ripened, Brie","Milk and milk products",1,50,1490,360,32,20.3,0.96,3.2,9.06,3.33,1,7.7,0.74,6.53,0.7,0.45,0.13,0,0,0,0,0,0,0,"0.13","0.13",79,0,0,"0",0,0,18,"1.5",0,305,289,188,0,0.8,0.06,0.3,1.1,0.13,48,1.6,0,500,0.1,600,86,21,2.9,10,0.02,370,43,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.062","Cheese, semi-hard, Crème Chérie","Milk and milk products",1,55,1385,335,31,19.6,0.93,3.1,8.77,3.22,0.9,7.5,0.71,6.32,0.7,0.43,0.12,0,0,0,0,0,0,0,"0.12","0.12",76,0,0,"0",0,0,14,"2.2999999999999998",0,155,140,182,0.2,0.7,0.02,0.2,0,0,14,0.5,0,390,0.3,900,104,16,2.3,0,0.08,960,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.038","Cheese, semi-hard, Gräddost","Milk and milk products",1,43,1729,418,38,24.1,1.14,3.8,10.75,3.95,1.1,9.2,0.87,7.75,0.8,0.53,0.15,0,0,0,0,0,0,0,"0.15","0.15",94,0,0,"0",0,0,19,"1.3",0,362,343,223,0,1,0.05,0.2,0.3,0.02,22,1.7,0,600,0.2,500,55,25,3.2,10,0.03,430,42,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.048","Cheese, semi-hard, Ridderost","Milk and milk products",1,42,1746,422,38,24.1,1.14,3.8,10.75,3.95,1.1,9.2,0.87,7.75,0.8,0.53,0.15,0,0,0,0,0,0,0,"0.15","0.15",94,0,0,"0",0,0,20,"1.5",0,362,343,223,0,1,0.06,0.3,0.3,0.03,57,3,0,620,0.2,600,64,26,3.5,8,0.03,540,37,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.265","Cheese, Stilton, blue","Milk and milk products",1,38,1700,410,35,23,1.24,3.75,9.85,3.92,1.5,9.2,0.49,7.5,1.2,0.6,0.15,0,0.02,0.01,0.03,0.02,0.02,0,"0.21","0.7",95,0.1,0,"0.1",0,0,23.7,"2",0,375,360,182,0.2,0.6,0.03,0.47,0.7,0.13,78,1.2,0,326,0.2,788,96,15,2.9,7,0.04,314,40,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.282","Cheese, Østavind","Milk and milk products",1,41,1643,396,32,20.3,0.96,3.2,9.06,3.33,1,7.7,0.74,6.53,0.7,0.45,0.13,0,0,0,0,0,0,0,"0.13","0.13",79,0,0,"0",0,0,27,"1",0,272,260,146,0,0,0,0.2,0,0,31,3.6,0,675,0,400,0,0,4,10,0,460,15,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.248","Goat cheese, hard, white, Balsfjord","Milk and milk products",1,43,1649,398,34,22,1.07,2.84,10,4.31,0.9,8,0.57,7.25,0.8,0.6,0.11,0,0,0,0,0,0,0,"0.11","0.6",101,0,0,"0",0,0,23,"1",0,256,256,1,0,0.9,0.1,0.3,0.4,0.05,19,0.2,0,1000,0.3,400,101,63,3.9,9,0.06,710,86,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.249","Goat cheese, hard, white, Kvitlin","Milk and milk products",1,44,1612,389,33,21.3,1.04,2.75,9.7,4.19,0.9,7.8,0.55,7.04,0.8,0.58,0.11,0,0,0,0,0,0,0,"0.11","0.6",98,0,0,"0",0,0,23,"1.5",0,225,225,1,0,0.8,0.1,0.3,0.4,0.05,19,0.2,0,1000,0.3,600,101,63,3.9,9,0.06,710,86,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"1.4.2","Cheese, full fat","Milk and milk products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.190","Cheese substitute, vegetable fat","Milk and milk products",1,41,1516,366,30,12.9,1,3.02,7.93,3.16,NA,8.7,0.39,6.04,6.5,0.48,0.12,0,0.02,0.01,0.02,0.01,0.02,0,"0.17","0.56000000000000005",14,0.9,0,"0",0,0,23,"1.5",0,10,10,5,0,6.6,0.03,0.25,0.1,0.05,10,1.5,0,700,0.2,580,80,30,3.4,10,0,500,19,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.037","Cheese, blue mold, Normanna","Milk and milk products",1,51,1393,336,28,17.7,0.84,2.8,7.92,2.91,0.8,6.8,0.64,5.71,0.6,0.39,0.11,0,0,0,0,0,0,0,"0.11","0.11",69,0,0,"0",0,0,21,"2.5",0,267,253,164,0,0.7,0.06,0.3,1.1,0.12,47,1.5,0,500,0.1,1000,84,21,2.8,10,0.02,360,42,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.188","Cheese, goat milk, Feta","Milk and milk products",1,57,1038,250,20.2,13.7,0.55,1.51,5.98,1.86,0.7,4.1,0.21,4.32,0.6,0.35,0.09,0,0,0,0.02,0.01,0.01,0,"0.11","0.38",70,1.5,0,"1.5",0,0,15.6,"2.5",0,223,220,33,0.5,0.4,0.04,0.21,0.2,0.07,23,1.1,0,360,0.2,1000,95,20,0.9,5,0.07,280,10,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.219","Cheese, grated","Milk and milk products",1,50,1255,301,20,12.7,0.6,2,5.66,2.08,0.6,4.8,0.46,4.08,0.4,0.28,0.08,0,0,0,0,0,0,0,"0.08","0.08",49,0.3,0,"0.3",0,0,30,"1.1000000000000001",0,277,265,148,0,0.6,0.08,0.4,0.5,0.03,35,2.5,0,900,0.2,440,82,36,4.9,12,0.05,650,45,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.270","Cheese, Halloumi","Milk and milk products",1,49,1204,290,21.9,14.9,0.76,2.29,6.76,1.94,0.8,4.6,0.32,3.96,0.8,0.65,0.09,NA,NA,NA,NA,0,0,0,"0.09","0.65",71,0.9,0,"0.9",0,0,22.3,"4.2",0,192,192,0,0.2,0.5,0.02,0.25,0.1,0.04,2,0.6,0,633,0.2,1680,74,34,3,10,0.03,406,34,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.043","Cheese, hard, caraway spiced, Nøkkelost","Milk and milk products",1,46,1458,351,27,17.1,0.81,2.7,7.64,2.81,0.8,6.5,0.62,5.51,0.6,0.38,0.11,0,0,0,0,0,0,0,"0.11","0.11",66,0,0,"0",0,0,27,"1.5",0,257,244,159,0,0.7,0.08,0.3,0.4,0.03,40,2.4,0,800,0.2,600,76,32,4.4,10,0.04,580,30,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.030","Cheese, hard, Edam","Milk and milk products",1,45,1475,355,27,17.1,0.81,2.7,7.64,2.81,0.8,6.5,0.62,5.51,0.6,0.38,0.11,0,0,0,0,0,0,0,"0.11","0.11",66,0,0,"0",0,0,28,"1.5",0,257,244,159,0,0.7,0.08,0.3,0.4,0.03,41,2.4,0,800,0.2,600,76,32,4.4,10,0.04,580,30,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.035","Cheese, hard, Jarlsberg","Milk and milk products",1,46,1458,351,27,17.1,0.81,2.7,7.64,2.81,0.8,6.5,0.62,5.51,0.6,0.38,0.11,0,0,0,0,0,0,0,"0.11","0.11",66,0,0,"0",0,0,27,"1.1000000000000001",0,257,244,159,0,0.7,0.14,0.3,0.8,0.02,36,2.2,0,770,0.5,440,71,33,4.2,12,0.04,550,32,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.245","Cheese, hard, matured, Norvegia","Milk and milk products",1,45,1495,360,28,17.7,0.84,2.8,7.92,2.91,0.8,6.8,0.64,5.71,0.6,0.39,0.11,0,0,0,0,0,0,0,"0.11","0.11",69,0,0,"0",0,0,27,"1.2",0,127,113,164,0,0.5,0.08,0.3,0.4,0.03,40,2.3,0,780,0.2,480,74,31,4.3,10,0.04,570,29,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.039","Cheese, hard, Norvegia","Milk and milk products",1,46,1458,351,27,17.1,0.81,2.7,7.64,2.81,0.8,6.5,0.62,5.51,0.6,0.38,0.11,0,0,0,0,0,0,0,"0.11","0.11",66,0,0,"0",0,0,27,"1.2",0,107,107,0,0,0.5,0.08,0.3,0.4,0.03,42,2.4,0,820,0.2,480,77,33,4.6,11,0.04,590,31,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.246","Cheese, hard, organic, Norvegia","Milk and milk products",1,46,1458,351,27,17.9,0.98,3.09,7.77,2.51,0.8,5.7,0.59,4.65,0.6,0.48,0.13,0,0,0,0,0,0,0,"0.14000000000000001","0.14000000000000001",74,0,0,"0",0,0,27,"1.2",0,257,244,159,0,0.7,0.08,0.3,0.4,0.03,41,2.4,0,800,0.2,480,76,32,4.4,10,0.04,580,30,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.200","Cheese, hard, Parmesan","Milk and milk products",1,28,1730,416,29.7,19.3,1.03,3.12,8.21,3.27,1.1,7.7,0.41,6.26,1.1,0.5,0.12,0,0.02,0.01,0.03,0.01,0.02,0,"0.18","0.57999999999999996",93,0.9,0,"0.9",0,0,36.2,"1.7",0,390,371,233,0.3,0.8,0.03,0.32,0.1,0.11,12,3.3,0,1025,0.8,660,152,41,5.1,12,0.84,680,72,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.247","Cheese, hard, rich, Norvegia","Milk and milk products",1,45,1535,370,30,19,0.9,3,8.49,3.12,0.9,7.2,0.69,6.12,0.7,0.42,0.12,0,0,0,0,0,0,0,"0.12","0.12",74,0,0,"0",0,0,25,"1.2",0,286,271,176,0,0.8,0.07,0.3,0.3,0.03,24,2.2,0,730,0.2,480,70,30,4.1,10,0.04,550,41,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.050","Cheese, hard, Sveitser","Milk and milk products",1,44,1512,364,28,17.7,0.84,2.8,7.92,2.91,0.8,6.8,0.64,5.71,0.6,0.39,0.11,0,0,0,0,0,0,0,"0.11","0.11",69,0,0,"0",0,0,28,"1.3",0,259,246,160,0,0.7,0.07,0.3,0.4,0.03,26,2.3,0,790,0.2,520,79,35,4.5,12,0.04,600,36,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.300","Cheese, Manchego","Milk and milk products",1,40,1622,391,30.4,18.9,0.03,0.06,0.19,0.05,1.5,9,0.41,0.14,0.8,0.01,0.16,0,0.02,0.01,0.06,0.01,0.02,0,"0.2","0.03",88,0.5,0,"0.5",0,0,28.8,"1.7",0,0,NA,NA,0.3,0.6,0.04,0.3,NA,0.2,21,1.5,0,765,0.6,670,100,36,4,2,NA,520,34,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.066","Cheese, Mozarella, semi-hard, Norwegian","Milk and milk products",1,49,1320,317,23,14.6,0.69,2.3,6.51,2.39,0.7,5.5,0.53,4.69,0.5,0.32,0.09,0,0,0,0,0,0,0,"0.09","0.09",57,0.6,0,"0.6",0,0,27,"1.2",0,218,207,135,0,0.6,0.09,0.3,0.4,0.03,45,2.6,0,880,0.2,480,83,35,4.9,11,0.05,640,33,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.161","Cheese, processed, semi-hard, tomato flavour, Taffelost","Milk and milk products",1,52,1301,313,24,15.2,0.72,2.4,6.79,2.5,0.7,5.8,0.55,4.9,0.5,0.34,0.1,0,0,0,0,0,0,0,"0.1","0.1",59,0.3,0,"0.3",0,0,24,"2.8",0,165,148,198,0,0.5,0.02,0.2,0.1,0,0,0,0,660,0.4,1100,88,25,3.8,0,0.09,705,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.267","Cheese, Raclette","Milk and milk products",1,41,1481,357,27.9,16.7,0.87,2.63,6.91,2.75,NA,6.5,0.34,5.27,1.3,0.42,0.11,0,0.02,0,0.02,0.01,0.02,0,"0.15","0.49",84,0,0,"0",0,0,26.4,"1.8",0,263,255,100,0.2,0.7,0.01,0.22,0.2,0.06,49,1.4,0,671,0.1,728,70,27,3.9,8,0.06,492,27,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.025","Cheese, ripened, Camembert","Milk and milk products",1,53,1359,328,28,17.7,0.84,2.8,7.92,2.91,0.8,6.8,0.64,5.71,0.6,0.39,0.11,0,0,0,0,0,0,0,"0.11","0.11",69,0,0,"0",0,0,19,"1.5",0,267,253,164,0,0.7,0.06,0.3,1.1,0.14,51,1.7,0,540,0.1,600,91,23,3,11,0.02,390,45,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.046","Cheese, semi-hard, Port Salut","Milk and milk products",1,51,1333,321,25,15.8,0.75,2.5,7.08,2.6,0.7,6,0.57,5.1,0.6,0.35,0.1,0,0,0,0,0,0,0,"0.1","0.1",62,0,0,"0",0,0,24,"1.5",0,238,226,147,0,0.7,0.07,0.3,0.4,0.04,65,3.4,0,720,0.2,600,74,30,4,10,0.04,520,42,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.055","Cheese, whey, cow and goat milk","Milk and milk products",1,32,1716,412,28,17.7,0.84,2.8,7.92,2.91,0.8,6.8,0.64,5.71,0.6,0.39,0.11,0,0,0,0,0,0,0,"0.11","0.11",69,30,0,"30",0,0,10,"0.8",0,254,244,123,0,0.7,0.14,1.1,0.3,0.06,25,1.3,0,460,0,300,1221,71,0.8,10,0.02,510,164,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.053","Cheese, whey, cow milk","Milk and milk products",1,31,1693,406,26,16.5,0.78,2.6,7.36,2.7,0.8,6.3,0.6,5.3,0.6,0.36,0.1,0,0,0,0,0,0,0,"0.1","0.1",64,32,0,"32",0,0,11,"0.9",0,246,234,149,0,0,0.18,1,0,0.05,51,1.9,0,540,0.2,340,1410,79,1.1,7,0.02,603,134,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.052","Cheese, whey, goat milk","Milk and milk products",1,31,1713,411,27,17.4,0.85,2.25,7.94,3.43,0.7,6.3,0.45,5.76,0.6,0.48,0.09,0,0,0,0,0,0,0,"0.09","0.5",80,29,0,"29",0,0,13,"0.8",0,339,339,0,0,0.9,0.15,1.5,0,0.01,9,0.7,0,553,0.2,330,1700,95,1.3,6,0.03,747,307,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.186","Cheese, whey, unspecified","Milk and milk products",1,31,1707,410,27,17.2,0.82,2.55,7.74,3.01,0.8,6.5,0.56,5.59,0.6,0.41,0.1,0,0,0,0,0,0,0,"0.1","0.24",71,30.3,0,"30.3",0,0,11.3,"0.8",0,280,272,91,NA,0.8,0.16,1.2,0.2,0.04,28,1.3,NA,518,0.2,323,1444,82,1.1,8,0.02,620,202,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.185","Cheese, white, unspecified","Milk and milk products",1,46,1445,348,26.7,16.9,0.8,2.67,7.55,2.77,0.8,6.4,0.61,5.44,0.6,0.37,0.11,0,0,0,0,0,0,0,"0.11","0.11",65,0,0,"0",0,0,26.9,"1.2",0,137,125,135,NA,0.5,0.09,0.3,0.5,0.03,43,2.4,NA,818,0.2,486,76,33,4.6,11,0.04,595,30,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.117","Cream cheese, goat milk, Snøfrisk","Milk and milk products",1,67,1049,254,24,15.2,0.72,2.4,6.79,2.5,0.7,5.8,0.55,4.9,0.5,0.34,0.1,0,0,0,0,0,0,0,"0.1","0.1",59,2.5,0,"2.5",0,0,7,"1.3",0,109,102,79,0,0.7,0.02,0.1,0.2,0.12,9,0.2,0,85,0,520,135,11,0.1,6,0,105,39,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.260","Cream cheese, goat milk, Snøfrisk, chantarelle","Milk and milk products",1,68,997,241,23,14.9,0.72,1.92,6.76,2.92,0.6,5.4,0.38,4.9,0.5,0.41,0.08,0,0,0,0,0,0,0,"0.08","0.4",68,2.6,0,"2.6",0.4,0,6,"1.3",0,218,207,135,0,0.6,0.02,0.2,0.2,0.04,14,0.2,0,97,0.1,520,145,12,0.7,6,0.01,105,58,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.257","Cream cheese, goat milk, Snøfrisk, dill","Milk and milk products",1,68,997,241,23,14.9,0.72,1.92,6.76,2.92,0.6,5.4,0.38,4.9,0.5,0.41,0.08,0,0,0,0,0,0,0,"0.08","0.4",68,2.6,0,"2.6",0.1,0,6,"1.5",0,218,207,135,0,0.6,0.02,0.2,0.2,0.04,14,0.2,0,97,0.1,600,145,12,0.7,6,0.01,105,50,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.258","Cream cheese, goat milk, Snøfrisk, red onion and thyme","Milk and milk products",1,68,999,242,23,14.9,0.72,1.92,6.76,2.92,0.6,5.4,0.38,4.9,0.5,0.41,0.08,0,0,0,0,0,0,0,"0.08","0.4",68,2.7,0,"2.7",0,0,6,"1.6",0,218,207,135,0,0.6,0.02,0.2,0.2,0.04,14,0.2,0,97,0.1,640,145,12,0.7,6,0.01,105,60,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.254","Cream cheese, pepper","Milk and milk products",1,64,1147,278,27,17.1,0.81,2.7,7.64,2.81,0.8,6.5,0.62,5.51,0.6,0.38,0.11,0,0,0,0,0,0,0,"0.11","0.11",66,2.7,0,"2.7",0,0,6,"1",0,257,244,159,0,0.7,0.03,0.2,0,0.03,15,0.3,0,96,0.1,400,120,9,0.7,8,0.01,120,26,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
