"ICS.FAOSTAT.SUA.Current.Code","ics_faostat_sua_english_description","quality_rating_for_food_match","source_fct","NDB_number","fdc_id","food_desc","scientific_name","ISSCAAP.Group","X3.alpha.code","Edible_factor_in_FCT","V105","SOPg","ENERCkcal","ENERCkJ","V106","V107","WATERg","PROCNTg","XN","FAT_g_standardised","FATg","FATCEg","FAT_g","V108","CHOCDFg","CHOAVLMg","CHOAVLg","CHOAVLDFg","V109","FIBTGg","NSPg","FIBCg","ALCg","ASHg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","CUmg","MNmg","SEmcg","V110","V111","VITA_RAEmcg","VITAmcg","RETOLmcg","V112","CARTBEQmcg","CARTAmcg","CARTBmcg","CRYPXBmcg","V113","VITEmg","TOCPHAmg","TOCPHBmg","TOCPHGmg","TOCPHDmg","TOCTRAmg","TOCTRBmg","TOCTRGmg","V114","THIAmg","THIAHCLmg","RIBFmg","VITB6_mg_standardised","VITB6Cmg","VITB6Amg","VITB6_mg","V115","FOLDFEmcg","FOLmcg","FOLACmcg","FOLFDmcg","FOLSUMmcg","FOL_mcg","V116","NIAEQmg","NIAmg","V117","NIATRPmg","TRPmg","VITB12mcg","VITCmg","ASCLmg","FASATg","FAMSg","FAPUg","FATRNg","CHOLEmg","CHOL_mg","SUGARg","F22D6N3g","F20D5N3g","NIAmg_std","IDmcg","comment","fish_type","fish_prep","food_group","nutrient_data_source","specific_gravity","NTg","ALCg_100mL","VITDEQmcg","VITDmcg","CHOCALmcg","ERGCALmcg","CHOCALOHmcg","ERGCALOHmcg"
"1507","Freshwater & diadromous fish, preparations nei",NA,"KE18",NA,"8030","Mudfish (kamongo), fillet, boiled in recipe (without salt and fat)",NA,"13","",0.36,NA,NA,123,520,NA,NA,73.8,21.5,NA,"4.2",4.2,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.4,28,0.7,29,217,363,49,1.29,NA,NA,46,NA,NA,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,0.04,NA,NA,NA,NA,NA,14,NA,NA,14,NA,NA,NA,NA,3.5,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,"Freshwater & diadromous fish","preparations nei","FISH AND SEA FOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NO21",NA,"04.205","Soup, salmon, frozen","Salmo salar","23","SAL",1,NA,NA,66,273,NA,NA,83,4.6,NA,"4.3",NA,NA,4.3,NA,NA,NA,2.1,NA,NA,0,NA,NA,0,NA,75,0.1,7,42,157,400,0.1,NA,NA,3,NA,NA,11,NA,9,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.12,0.08,NA,NA,0.08,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.9,0,NA,1.1,1.2,1.7,NA,0,NA,0.1,0.33,0.24,1,7,NA,"Freshwater & diadromous fish","preparations nei",NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NO21",NA,"04.272","Fish patties, salmon","Salmo salar","23","SAL",1,NA,NA,211,878,NA,NA,66,16.3,NA,"15.2",NA,NA,15.2,NA,NA,NA,2.4,NA,NA,0,NA,NA,0,NA,33,0.2,20,195,356,292,0.4,0.03,NA,25,NA,NA,31,NA,30,NA,NA,NA,7,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,0.1,0.34,NA,NA,0.34,NA,NA,5,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,2.7,0,NA,3.3,8.9,5.4,NA,69,NA,0,0.58,0.38,5.5,8,NA,"Freshwater & diadromous fish","preparations nei",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NO21",NA,"04.275","Fish paté, salmon","Salmo salar","23","SAL",1,NA,NA,176,732,NA,NA,72,11.8,NA,"12.4",NA,NA,12.4,NA,NA,NA,4.3,NA,NA,0,NA,NA,0,NA,47,0.4,15,183,249,568,0.5,0.03,NA,20,NA,NA,75,NA,73,NA,NA,NA,28,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.14,0.22,NA,NA,0.22,NA,NA,7,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,2,0,NA,5.2,7.1,3.9,NA,109,NA,0,0.45,0.29,2.9,14,NA,"Freshwater & diadromous fish","preparations nei",NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NO21",NA,"04.330","Salmon spread, 70 % salmon, Stabbur-Laks","Salmo salar","23","SAL",1,NA,NA,215,893,NA,NA,67,16.5,NA,"16.600000000000001",NA,NA,16.6,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,6,0.3,22,190,377,38,0.4,0.03,NA,25,NA,NA,22,NA,22,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.09,0.43,NA,NA,0.43,NA,NA,6,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,2.9,0,NA,2.2,8.8,5.4,NA,67,NA,0,0.58,0.38,6.1,5,NA,"Freshwater & diadromous fish","preparations nei",NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NO21",NA,"04.331","Sashimi, salmon","Salmo salar","23","SAL",1,NA,NA,224,932,NA,NA,61,20,NA,"16",NA,NA,16,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,7,0.3,26,227,451,46,0.5,0.04,NA,30,NA,NA,26,NA,26,NA,NA,NA,0,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,0.11,0.51,NA,NA,0.51,NA,NA,7,NA,NA,NA,NA,NA,NA,7.3,NA,NA,NA,3.5,0,NA,3,5.9,5,NA,80,NA,0,1.41,1.03,7.3,5,NA,"Freshwater & diadromous fish","preparations nei",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NO21",NA,"04.334","Sushi, nigiri, salmon","Salmo salar","23","SAL",1,NA,NA,148,621,NA,NA,69,7.7,NA,"5.0999999999999996",NA,NA,5.1,NA,NA,NA,17.6,NA,NA,0,NA,NA,0,NA,4,0.1,11,85,155,14,0.5,0.04,NA,9,NA,NA,8,NA,8,NA,NA,NA,0,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.04,0.24,NA,NA,0.24,NA,NA,4,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,1.1,2,NA,0.8,2.6,1.7,NA,24,NA,0,0.21,0.14,2.4,2,NA,"Freshwater & diadromous fish","preparations nei",NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NO21",NA,"04.337","Sushi, maki, salmon","Salmo salar","23","SAL",1,NA,NA,131,552,NA,NA,71,5.1,NA,"4.3",NA,NA,4.3,NA,NA,NA,17.7,NA,NA,0,NA,NA,0,NA,20,0.2,11,63,303,71,0.5,0.09,NA,5,NA,NA,6,NA,4,NA,NA,NA,19,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.04,0.19,NA,NA,0.19,NA,NA,6,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,0.6,3,NA,0.7,2.4,1.1,NA,13,NA,0,0.11,0.08,1.5,45,NA,"Freshwater & diadromous fish","preparations nei",NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NO21",NA,"04.342","Salmon, fillet, roasted","Salmo salar","23","SAL",1,NA,NA,245,1019,NA,NA,61,21.4,NA,"17.7",NA,NA,17.7,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,8,0.3,28,247,490,50,0.5,0.04,NA,33,NA,NA,28,NA,28,NA,NA,NA,0,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.12,0.55,NA,NA,0.55,NA,NA,8,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,3.8,0,NA,2.6,9.1,6,NA,87,NA,0,0.76,0.5,7.9,6,NA,"Freshwater & diadromous fish","preparations nei",NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NO21",NA,"04.343","Salmon, fillet, pan-fried","Salmo salar","23","SAL",1,NA,NA,275,1144,NA,NA,56,20.8,NA,"19.8",NA,NA,19.8,NA,NA,NA,3.2,NA,NA,0,NA,NA,0,NA,9,0.3,27,227,424,57,0.6,0.05,NA,33,NA,NA,35,NA,35,NA,NA,NA,6,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,0.11,0.45,NA,NA,0.45,NA,NA,7,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,3.4,0,NA,3.8,10.8,6.8,NA,88,NA,0,0.76,0.5,7.2,6,NA,"Freshwater & diadromous fish","preparations nei",NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NO21",NA,"04.375","Salmon spread, with spring onion and lemon","Salmo salar","23","SAL",1,NA,NA,259,1073,NA,NA,64,12,NA,"23",NA,NA,23,NA,NA,NA,1,NA,NA,0,NA,NA,0,NA,46,0.4,17,157,229,500,0.4,0.03,NA,15,NA,NA,20,NA,18,NA,NA,NA,26,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.12,0.23,NA,NA,0.23,NA,NA,18,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,2.2,2,NA,2,13,6,NA,51,NA,1,0.3,0.2,3.4,9,NA,"Freshwater & diadromous fish","preparations nei",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NZ18",NA,"K100","Trout, rainbow, flesh, baked",NA,"23","TRR",1,NA,NA,158.89,668.28,NA,NA,65.93,26.81,NA,"5.6",5.6,NA,NA,NA,0,0.31,0.31,0,NA,0,NA,NA,NA,1.7,21,1.96,40,347,603,58,0.95,0.15,41,24,NA,NA,20,20,20,NA,0,0,0,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,0.2,0.1,NA,0.1,NA,NA,12,NA,NA,NA,NA,NA,NA,8.2,3.2,NA,5,NA,7,NA,NA,2.67,1.35,0.9,NA,68,NA,0.31,NA,NA,3.2,21.6,NA,"Freshwater & diadromous fish","preparations nei","Fin fishes","pgzcdurab",NA,4.29,NA,NA,19,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NZ18",NA,"K1016","Basa, fillet, flesh, frozen, pan-fried with oil, no salt added, composite",NA,"13","PBL",1,NA,NA,82.47,347.74,NA,NA,81.04,15.69,NA,"2.19",2.19,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,2.16,7.3,0,22.72,324.56,297.52,581.51,0.28,0.01,8.25,10.01,NA,NA,0,0,0,NA,0,0,0,NA,NA,0.25,0.25,0,0.03,0,NA,NA,NA,NA,0.06,NA,0.05,0.16,NA,0.16,NA,NA,0,NA,NA,NA,NA,NA,NA,2.14,0.78,NA,1.36,79.79,0,NA,NA,0.51,1,0.31,0,35.16,NA,0,0.01,0,0.78,0.64,NA,"Freshwater & diadromous fish","preparations nei","Fin fishes","cpulzd",NA,2.51,NA,NA,0,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NZ18",NA,"K1018","Salmon, king, farmed, fillet, skin & bones removed, fresh, baked without fat, no salt added, composite, New Zealand",NA,"23","CHI",0.9,NA,NA,300.29,1246.07,NA,NA,55.01,20.74,NA,"24.15",24.15,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,1.37,7.2,0.18,27,230,360,53,0.36,0.03,5.58,15.15,NA,NA,51.05,51.05,51.05,NA,0,0,0,NA,NA,4.36,4.34,0.02,0.08,0,NA,NA,NA,NA,0.16,NA,0.11,0.71,NA,0.71,NA,NA,0,NA,NA,NA,NA,NA,NA,10.44,6.91,NA,3.52,207.3,1.82,NA,NA,4.98,11.09,5.14,0.07,67.2,NA,0,0.83,0.57,6.91,2.92,NA,"Freshwater & diadromous fish","preparations nei","Fin fishes","cpzld",NA,3.32,NA,NA,27.45,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NZ18",NA,"K1019","Salmon, king, farmed, fillet, skin & bones removed, fresh, steamed, composite, New Zealand",NA,"23","CHI",0.86,NA,NA,310.54,1287.38,NA,NA,54.78,19.29,NA,"25.93",25.93,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,1.27,6.5,0.17,25,200,310,48,0.34,0.03,5.19,14.09,NA,NA,44.83,44.83,44.83,NA,0,0,0,NA,NA,4.05,4.04,0.02,0.08,0,NA,NA,NA,NA,0.12,NA,0.1,0.56,NA,0.56,NA,NA,0,NA,NA,NA,NA,NA,NA,8.25,5.46,NA,2.79,163.84,1.8,NA,NA,4.81,11.85,4.78,0.06,62.48,NA,0,0.94,0.59,5.46,2.29,NA,"Freshwater & diadromous fish","preparations nei","Fin fishes","cpzld",NA,3.09,NA,NA,25.52,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NZ18",NA,"K1020","Salmon, king, farmed, fillet, skin & bones removed, fresh, pan-fried with oil, composite, New Zealand",NA,"23","CHI",0.81,NA,NA,312.02,1293.84,NA,NA,54.13,19.99,NA,"25.78",25.78,NA,NA,NA,0,0.01,0.01,0,NA,0,NA,NA,NA,1.32,7.3,0.19,28,260,410,32,0.35,0.03,5.38,14.6,NA,NA,46.46,46.46,46.46,NA,0,0,0,NA,NA,4.33,4.31,0.02,0.08,0,NA,NA,NA,NA,0.13,NA,0.11,0.65,NA,0.65,NA,NA,0,NA,NA,NA,NA,NA,NA,10.06,6.66,NA,3.4,199.75,1.65,NA,NA,4.48,11.44,5.25,0.04,64.76,NA,0.01,0.99,0.6,6.66,2.83,NA,"Freshwater & diadromous fish","preparations nei","Fin fishes","cpzlbgdruw",NA,3.2,NA,NA,26.45,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NZ18",NA,"K18","Eel, flesh, stewed",NA,"22","",1,NA,NA,202.5,844.13,NA,NA,61.3,20.63,NA,"13.2",13.2,NA,NA,NA,3.08,0.3,0.3,3.08,NA,0,NA,NA,NA,1.8,21,0.9,20,230,250,84,0.6,0.06,46,76,NA,NA,1900,1900,1900,NA,0,0,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.4,0.24,NA,0.24,NA,NA,15,NA,NA,NA,NA,NA,NA,6.73,2.8,NA,3.93,231,1,NA,NA,2.67,8.14,1.07,NA,161,NA,0.3,NA,NA,2.8,21.6,NA,"Freshwater & diadromous fish","preparations nei","Fin fishes","prubcdzg",NA,3.3,NA,NA,23.3,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"NZ18",NA,"K99","Trout, brown, flesh, baked",NA,"23","TRS",1,NA,NA,140.89,593.66,NA,NA,68.55,25.69,NA,"4.0999999999999996",4.1,NA,NA,NA,0.06,0.31,0.31,0.06,NA,0,NA,NA,NA,1.6,13,2,39,343,643,75,0.72,0.14,21,33,NA,NA,20,20,20,NA,0,0,0,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.32,0.1,NA,0.1,NA,NA,12,NA,NA,NA,NA,NA,NA,8,3.2,NA,4.8,NA,7,NA,NA,1.95,1.13,0.43,NA,58,NA,0.31,NA,NA,3.2,21.6,NA,"Freshwater & diadromous fish","preparations nei","Fin fishes","pgzcdruab",NA,4.11,NA,NA,3.9,NA,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091067","Nile tilapia, fillet, steamed (n.s.)",NA,"12","TLN",0.3,NA,NA,106.43,449.24,NA,NA,76.45,21.05,NA,"2.4691091954022992",2.47,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.12,16.74,0.72,25.46,175.69,296.34,36.07,0.51,0.06,NA,24.83,NA,NA,NA,NA,1.03,NA,NA,NA,0,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.05,0.16,0.16,NA,NA,NA,NA,10.62,NA,NA,NA,NA,NA,6.49,2.82,NA,NA,220.16,1.2,0,NA,0.8,0.65,0.71,NA,47.93,NA,NA,0.17,0.04,2.82,4.95,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091001",NA,3.37,NA,NA,NA,20.64,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091128","Nile tilapia, fillet, boiled in recipe (n.s.)",NA,"12","TLN",0.3,NA,NA,106.43,449.24,NA,NA,76.45,21.05,NA,"2.4691091954022992",2.47,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.12,16.74,0.9,29.96,206.7,395.11,42.44,0.51,0.06,NA,27.59,NA,NA,NA,NA,1.03,NA,NA,NA,0,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.07,0.2,0.2,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,7.5,3.83,NA,NA,220.16,1.35,0,NA,0.8,0.65,0.71,NA,47.93,NA,NA,0.17,0.04,3.83,5.5,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091001",NA,3.37,NA,NA,NA,20.64,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091189","Nile tilapia, fillet, grilled (n.s.)",NA,"12","TLN",0.3,NA,NA,117.21,494.73,NA,NA,74.07,23.18,NA,"2.7191455696202533",2.72,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.23,18.44,0.85,29.69,204.87,369.86,39.72,0.56,0.07,NA,30.38,NA,NA,NA,NA,1.14,NA,NA,NA,0,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.07,0.23,0.23,NA,NA,NA,NA,13.37,NA,NA,NA,NA,NA,7.81,3.77,NA,NA,242.46,1.49,0,NA,0.89,0.72,0.79,NA,52.78,NA,NA,0.19,0.05,3.77,6.06,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091001",NA,3.71,NA,NA,NA,22.73,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091068","Nile tilapia, farmed, fillet, steamed (n.s.)",NA,"12","TLN",0.3,NA,NA,111.21,468.78,NA,NA,74.79,20.85,NA,"3.088122605363985",3.09,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.16,16.74,0.76,25.94,156.32,265.8,32.39,0.52,0.06,NA,24.83,NA,NA,NA,NA,1.03,NA,NA,NA,0,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.04,0.16,0.16,NA,NA,NA,NA,10.62,NA,NA,NA,NA,NA,6.57,2.93,NA,NA,218.09,0.99,0,NA,1.01,0.93,0.8,NA,49.71,NA,NA,0.09,0.03,2.93,5.17,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091002",NA,3.34,NA,NA,NA,20.64,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091129","Nile tilapia, farmed, fillet, boiled in recipe (n.s.)",NA,"12","TLN",0.3,NA,NA,111.21,468.78,NA,NA,74.79,20.85,NA,"3.088122605363985",3.09,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.16,16.74,0.95,30.52,183.91,354.41,38.1,0.52,0.06,NA,27.59,NA,NA,NA,NA,1.03,NA,NA,NA,0,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.06,0.2,0.2,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,7.61,3.98,NA,NA,218.09,1.11,0,NA,1.01,0.93,0.8,NA,49.71,NA,NA,0.09,0.03,3.98,5.75,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091002",NA,3.34,NA,NA,NA,20.64,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091069","Nile tilapia, farmed, fillet w/o skin, steamed (China)",NA,"12","TLN",0.3,NA,NA,99.92,421.94,NA,NA,77.01,20.07,NA,"2.1839080459770113",2.18,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.15,15.06,0.2,26.09,152.41,273.71,27.01,0.38,0.04,NA,23.69,NA,NA,NA,NA,1.03,NA,NA,NA,0,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.04,0.16,0.16,NA,NA,NA,NA,10.62,NA,NA,NA,NA,NA,6.43,2.93,NA,NA,209.86,1,0,NA,0.63,0.67,0.57,NA,49.71,NA,NA,0.05,0,2.93,5.17,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091003",NA,3.21,NA,NA,NA,20.64,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091130","Nile tilapia, farmed, fillet w/o skin, boiled in recipe (China)",NA,"12","TLN",0.3,NA,NA,99.92,421.94,NA,NA,77.01,20.07,NA,"2.1839080459770113",2.18,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.15,15.06,0.25,30.69,179.31,364.94,31.78,0.38,0.04,NA,26.32,NA,NA,NA,NA,1.03,NA,NA,NA,0,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.06,0.2,0.2,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,7.47,3.97,NA,NA,209.86,1.12,0,NA,0.63,0.67,0.57,NA,49.71,NA,NA,0.05,0,3.97,5.75,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091003",NA,3.21,NA,NA,NA,20.64,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091191","Nile tilapia, farmed, fillet w/o skin, grilled (China)",NA,"12","TLN",0.3,NA,NA,110.04,464.67,NA,NA,74.68,22.1,NA,"2.40506329113924",2.41,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.27,16.58,0.23,30.42,177.72,341.61,29.75,0.42,0.04,NA,28.99,NA,NA,NA,NA,1.14,NA,NA,NA,0,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.05,0.23,0.23,NA,NA,NA,NA,13.37,NA,NA,NA,NA,NA,7.77,3.92,NA,NA,231.12,1.24,0,NA,0.7,0.74,0.63,NA,54.75,NA,NA,0.05,0,3.92,6.33,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091003",NA,3.54,NA,NA,NA,22.73,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091070","Nile tilapia, dressed w/ head, steamed (Bangladesh)",NA,"12","TLN",0.81,NA,NA,122.25,515.04,NA,NA,73.22,22.43,NA,"3.6130268199233715",3.61,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.78,123.56,0.88,25.03,184.26,258.62,64.97,1.2,0.04,NA,40.34,NA,NA,NA,NA,10.34,NA,NA,NA,0,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.08,0.16,0.16,NA,NA,NA,NA,10.62,NA,NA,NA,NA,NA,5.68,1.77,NA,NA,234.61,1.47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,11.38,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091004",NA,3.59,NA,NA,NA,20.84,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091131","Nile tilapia, dressed w/ head, boiled in recipe (Bangladesh)",NA,"12","TLN",0.81,NA,NA,122.25,515.04,NA,NA,73.22,22.43,NA,"3.6130268199233715",3.61,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.78,123.56,1.1,29.45,216.78,344.83,76.44,1.2,0.04,NA,44.83,NA,NA,NA,NA,10.34,NA,NA,NA,0,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.11,0.2,0.2,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,6.31,2.4,NA,NA,234.61,1.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,12.64,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091004",NA,3.59,NA,NA,NA,20.84,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091192","Nile tilapia, dressed w/ head, grilled (Bangladesh)",NA,"12","TLN",0.81,NA,NA,134.63,567.2,NA,NA,70.51,24.7,NA,"3.9789029535864975",3.98,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.96,136.08,1.03,29.19,214.86,322.78,71.55,1.32,0.04,NA,49.37,NA,NA,NA,NA,11.39,NA,NA,NA,0,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.11,0.23,0.23,NA,NA,NA,NA,13.37,NA,NA,NA,NA,NA,6.67,2.37,NA,NA,258.37,1.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,13.92,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091004",NA,3.95,NA,NA,NA,22.96,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091072","Nile tilapia, wild, dorsal muscle w/o skin, steamed",NA,"12","TLN",0.15,NA,NA,103.67,438.91,NA,NA,77.88,22.89,NA,"1.3477011494252873",1.35,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.12,16.74,0.12,27.78,135.55,296.34,36.07,0.54,0.06,NA,24.83,NA,NA,NA,NA,1.03,NA,NA,NA,0,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.05,0.16,0.16,NA,NA,NA,NA,10.62,NA,NA,NA,NA,NA,6.81,2.82,NA,NA,239.34,1.2,0,NA,0.41,0.33,0.37,NA,47.93,NA,NA,0.09,0.02,2.82,4.95,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091006",NA,3.66,NA,NA,NA,20.64,NA,NA,NA
"1507","Freshwater & diadromous fish, preparations nei",NA,"UF16",NA,"091133","Nile tilapia, wild, dorsal muscle w/o skin, boiled in recipe",NA,"12","TLN",0.15,NA,NA,103.67,438.91,NA,NA,77.88,22.89,NA,"1.3477011494252873",1.35,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.12,16.74,0.15,32.68,159.47,395.11,42.44,0.54,0.06,NA,27.59,NA,NA,NA,NA,1.03,NA,NA,NA,0,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.07,0.2,0.2,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,7.82,3.83,NA,NA,239.34,1.35,0,NA,0.41,0.33,0.37,NA,47.93,NA,NA,0.09,0.02,3.83,5.5,NA,"Freshwater & diadromous fish","preparations nei",NA,"calc. from 091006",NA,3.66,NA,NA,NA,20.64,NA,NA,NA
