"fdc_id","food_desc","food_group","source_fct","nutrient_data_source","ALCg","CARTAmcg","TOCPHAmg","ASHg","CHOAVLDFg","Available carbohydrate, FSANZ (g/100g)","CHOAVLg","CHOAVLMg","CARTBmcg","CARTBEQmcg","TOCPHBmg","Caffeine (mg/100g)","CAmg","Carbohydrate by difference, FSANZ (g/100g)","CHOLEmg","CUmg","TOCPHDmg","FOLDFEmcg","Dry matter (g/100g)","Edible_factor_in_FCT","Energy, total metabolisable (kcal) (kcal/100g)","ENERCkcal","Energy, total metabolisable (kJ) (kJ/100g)","ENERCkJ","Energy, total metabolisable, available carbohydrate, FSANZ (kcal) (kcal/100g)","Energy, total metabolisable, available carbohydrate, FSANZ (kJ) (kJ/100g)","Energy, total metabolisable, carbohydrate by difference, FSANZ (kcal) (kcal/100g)","Energy, total metabolisable, carbohydrate by difference, FSANZ (kJ) (kJ/100g)","FATg","Fatty acid 18:3 omega-3 (g/100g)","F20D5N3g","Fatty acid 22:5 omega-3 (g/100g)","F22D6N3g","Fatty acid cis, trans 18:2 omega-9, 11 (g/100g)","Fatty acid cis,cis 18:2 omega-6 (g/100g)","Fatty acids, total long chain polyunsaturated omega-3 (g/100g)","FAMSg","FAPUg","Fatty acids, total polyunsaturated omega-3 (g/100g)","Fatty acids, total polyunsaturated omega-6 (g/100g)","FASATg","FATRNg","FIBTGg","FIBINSg","FIBSOLg","FOLFDmg","FOLmg","FOLACmg","Fructose (g/100g)","TOCPHGmg","Glucose (g/100g)","IDmcg","FEmg","Lactose (g/100g)","MGmg","Maltose (g/100g)","MNmcg","NIATRPmg","NIAEQmg","NIAmg","NTg","Pmg","Kmg","PROCNTg","RETOLmcg","RIBFmg","SEmcg","NAmg","STARCHg","SUCSg","SUGADg","Sugar, free (g/100g)","SUGARg","THIAmg","CHOCDFg","CHOCSMg","TRPmg","VITA_RAEmcg","VITAmcg","VITB12mcg","VITB6Amg","VITCmcg","VITDmcg","VITEmg","WATERg","ZNmg"
"A25","Bun, currant, composite","Bakery products","NZ18","pargzcdbu","0","0",NA,"1.2","52.46","49.3","49.3","52.78","0","0",NA,"0","40","52.46","17","0.18",NA,"40","72.3",1,"295.25","302.25","1245.45","1273.45","304.64999999999998","1273.45","317.51","1327.2","7.5",NA,NA,NA,NA,NA,NA,NA,"2.718","1.47",NA,NA,"1.788",NA,"3.5",NA,NA,"40","40","0","7.1",NA,"6.9","2.29","1.3","0.4","27","0.3","410","1.59","2.99","1.4","1.34","100","210","7.64","0","0.16","1","230","34.200000000000003","0.4","0","0","15.1","0.6","55.96","52.8","93.8","0","0","0","0.11","0","0","1.52","27.7","0.6"
"A27","Cake, Madeira","Bakery products","NZ18","pzarcdbu","0",NA,NA,"1.8","53.59","49.44","49.44","52.8",NA,"62",NA,"0","120","53.59","73","0.04",NA,"11","73.849999999999994",1,"329.96","332.16","1386.64","1395.44","333.84","1395.44","350.71","1465.95","12.55",NA,NA,NA,NA,NA,"0.628",NA,"4.1289999999999996","0.72699999999999998",NA,"0.628","6.524","0.184","1.1000000000000001",NA,NA,"11","11","0","0",NA,"0","8","0.91","1.2","14","0","310","0.92","1.17","0.25","0.77","170","140","4.8099999999999996","40","0.12","11","340","17.690000000000001","30.55","30.55","30.55","31.75","0.05","54.69","50.54","53.9","45.17","50.35","0.43","0.02","0","0","1.28","26.15","0.62"
"A28","Cake, sponge, jam filled","Bakery products","NZ18","pargzbcdul","0",NA,NA,"1","63.88","61","61","64.2",NA,"62",NA,"0","50","63.88","33","0.2",NA,"10","75.5",1,"304.97000000000003","307.97000000000003","1290.01","1302.01","311.48","1302.01","323.20999999999998","1351","4.9000000000000004",NA,NA,NA,NA,NA,NA,NA,"1.909","0.78200000000000003",NA,NA,"1.871",NA,"1.5",NA,NA,"10","10","0","3.9",NA,"8.1","11.5","1.3","0","14","0","170","0.9","1.2","0.3","0.74","220","140","4.22","40","7.0000000000000007E-2","3.4","420","15","34","46","46","46","0.1","65.38","62.5",NA,"45.17","50.35","1","0.06","0","0","0","24.5","0.5"
"A33","Cracker, wheat, starch reduced, crispbread","Bakery products","NZ18","pargzbcdu","0",NA,"0.5","1.8","37.44","33.799999999999997","33.799999999999997","36.83",NA,"9",NA,"0","23","37.44","0","0.47",NA,"35","95.1",1,"384.63","390.63","1625.19","1649.19","394.54","1649.19","409.35","1711.1","7.6",NA,NA,NA,NA,NA,NA,NA,"2.0430000000000001","2.484",NA,NA,"2.6859999999999999",NA,"3",NA,NA,"35","35","0","0",NA,"0","0.81","1","0","61","7","3700","9.58","9.8800000000000008","0.3","7.94","220","210","45.26","0","0.1","2.9","610","26.8","0","7","7","7","0.2","40.44","36.799999999999997","563.74","0.75","1.5","0","0.22","0","0","0.5","4.9000000000000004","2.8"
"A42","Bread, mixed grain, heavy, sliced, prepacked, Mixed Grain, Vogel's & Burgen, upper North Island","Bakery products","NZ18","pzcdlubra","0","0",NA,"1.69","36.47","38.89","38.89","42.64","0","0",NA,"0","74","36.47","0","0.16",NA,"278.66000000000003","55.83",1,"211.78","224.58","897.26","948.46","226.9","948.46","217.08","907.38","2.23","0.109",NA,NA,NA,NA,"0.63200000000000001",NA,"0.629","0.74099999999999999","0.109","0.63200000000000001","0.22800000000000001",NA,"6.4",NA,NA,"34","180.5","146.5","0",NA,"0","1.1599999999999999","1.5","1.4","30","1.3","1200","1.2","1.8","0.6","1.55","140","220","9.0399999999999991","0","0.17","4.07","370","36.19","0","0","0","2.7","0.14000000000000001","42.87","45.29",NA,"0","0","0","0.06","0","0","0.19","44.17","1.1000000000000001"
"A43","Bread, mixed grain, light, sliced, prepacked, composite, upper North Island","Bakery products","NZ18","pzcdlaubr","0","0",NA,"2.0699999999999998","41.44","45.62","45.62","50.05","0","0",NA,"0","110","41.44","0","0.19",NA,"482.4","62.37",1,"243.94","256.74","1033.83","1085.03","259.58","1085.03","242.56","1013.9","2.3199999999999998","0.156",NA,NA,NA,NA,"0.67400000000000004",NA,"0.53800000000000003","0.83","0.156","0.67400000000000004","0.29599999999999999",NA,"6.4",NA,NA,"34","302.5","268.5","0",NA,"0","1.1599999999999999","1.6","0","38","2.5499999999999998","1300","1.4","2.14","0.74","1.74","160","210","10.14","0","7.0000000000000007E-2","3.57","490","43.07","0","0","0","2.5499999999999998","0.17","47.84","52.02",NA,"0","0","0","0.01","0","0","0.17","37.630000000000003","1.2"
"A45","Bread, wholemeal, pita, composite","Bakery products","NZ18","pzbcrldua","0",NA,NA,"1.5","42.52","41.85","41.85","45.89",NA,"3",NA,"0","38.200000000000003","42.52","0","0.23",NA,"26","64.150000000000006",1,"227.9","243.5","965.79","1028.19","245.98","1028.19","248.72","1039.6500000000001","2.2400000000000002",NA,NA,NA,NA,NA,NA,NA,"0.52900000000000003","0.72399999999999998",NA,NA,"0.29599999999999999",NA,"7.8",NA,NA,"26","26","0","0.8",NA,"0","0.48","1.81","0","73","1.4","1940","1.5","2.71","1.21","1.73","179","217","10.09","0","0.09","19","324","39.65","0","0","0","2.2000000000000002","0.31","50.32","49.65",NA,"0.25","0.5","0","0.08","0","0","0.1","35.85","1.63"
"A46","Bread, wheat & oat, sliced","Bakery products","NZ18","pzcdargb","0","0",NA,"1.99","39.85","40.15","40.15","44.08","0","0",NA,"0","48","39.85","0","0.22",NA,"24","60.03",1,"217.71","230.71","922.67","974.67","233.18","974.67","231.96","969.58","2.0699999999999998",NA,NA,NA,NA,NA,NA,NA,"0.39200000000000002","0.82099999999999995",NA,NA,"0.41599999999999998",NA,"6.5",NA,NA,"24","24","0","0.31",NA,"0","1.5","2.09","0","49","1.17","1530","1.5","3.1","1.6","1.65","169","241","9.6199999999999992","0","0.1","5.29","585","38.67","0","0","0","1.48","0.4","46.35","46.65",NA,"0","0","0","0.01","0","0","1.2","39.97","1.4"
"A5","Biscuit, ginger flavoured, Gingernuts, composite","Bakery products","NZ18","pzcdlarb","0","0",NA,"1.48","78.47","77.709999999999994","77.709999999999994","83.3","5","5",NA,"0","64","78.47","2.08","0.08",NA,"5.15","95.79",1,"411.5","415.3","1737.63","1752.83","419.34","1752.83","422.43","1765.77","8.98",NA,NA,NA,NA,NA,"0.94299999999999995",NA,"3.2160000000000002","0.94599999999999995",NA,"0.94599999999999995","4.26","3.0000000000000001E-3","1.9",NA,NA,"5.15","5.15","0","3.15",NA,"3.05","1","1.7","0","22","0","770","1.04","1.46","0.42","0.87","69","220","4.96","2.4300000000000002","0","0.93","190","40.26","31.25","37.450000000000003","37.450000000000003","37.450000000000003","0.06","80.37","79.61","60.9","2.85","3.27","0","0.05","0.06","0","1.81","4.21","0.55000000000000004"
"A6","Biscuit, Matzo","Bakery products","NZ18","pargzbcdl","0",NA,NA,"1.1000000000000001","76.260000000000005","78.900000000000006","78.900000000000006","86.59",NA,"6",NA,"0","23","76.260000000000005","15","0.16",NA,"13","93.3",1,"374.88","381.88","1590.87","1618.87","387.29","1618.87","376.53","1573.9","1.9",NA,NA,NA,NA,NA,NA,NA,"0.14899999999999999","0.91100000000000003",NA,NA,"0.28999999999999998",NA,"3.5",NA,NA,"13","13","0","0",NA,"0","0.69","1","0","20","4","620","2.2000000000000002","2.5","0.3","1.85","100","150","10.55","0","0.03","2.9","17","74.900000000000006","0","4","4","4","0.2","79.760000000000005","82.4","129.5","0.5","1","0","0.06","0","0","0","6.7","0.7"
"A62","Biscuit, with toasted coconut, Krispie, Griffin's","Bakery products","NZ18","pzcdla","0","0",NA,"1.26","70.02","65.41","65.41","70.63","0","0",NA,"0","21","70.02","17.399999999999999","0.15",NA,"5.8","97.06",1,"436.25","443.05","1832.8","1860","444.98","1860","463.73","1938.4","17.02",NA,NA,NA,NA,NA,"1.264",NA,"5.07","1.27",NA,"1.27","9.6869999999999994","6.0000000000000001E-3","3.4",NA,NA,"5.8","5.8","0","0",NA,"0","4","0.87","0","23","0","660","0.9","0.92","0.02","0.94","85","170","5.36","1","0.06","0.7","340","39.06","26.35","26.35","26.35","26.35","0.01","73.42","68.81",NA,"1","1","0","0.04","0.08","0","1.51","2.94","0.66"
"A63","Biscuit, shortbread, composite","Bakery products","NZ18","pzcdlarb","0","0",NA,"0.78","64.03","59.66","59.66","64.98","176.5","176.5",NA,"0","20","64.03","29.4","0.09",NA,"5.75","96.11",1,"475.59","479.39","1991.4","2006.6","480.05","2006.6","497.83","2080.91","23.87",NA,NA,NA,NA,NA,"1.508",NA,"8.3379999999999992","1.528",NA,"1.528","12.214","4.4999999999999998E-2","1.9",NA,NA,"5.75","5.75","0","0",NA,"0","0.69","0.62","0","19","0","670","1.3","1.34","0.04","0.97","72","82","5.53","123","0.04","4.7","280","46.76","12.9","12.9","12.9","12.9","0.04","65.930000000000007","61.56",NA,"137.71","152.47999999999999","0","0.05","0.03","0","1.51","3.89","0.44"
"A64","Biscuit, with malt extract, Malt, composite","Bakery products","NZ18","pzdcar","0","0",NA,"1.44","72.69","71.099999999999994","71.099999999999994","77.14","0","0",NA,"0","27","72.69","7.08","0.11",NA,"7.85","96.92",1,"435.95","439.55","1835.88","1850.28","442.65","1850.28","449.13","1877.36","13.52",NA,NA,NA,NA,NA,"1.319",NA,"5.0659999999999998","1.3240000000000001",NA,"1.3240000000000001","6.2009999999999996","5.0000000000000001E-3","1.8",NA,NA,"7.85","7.85","0","0.95",NA,"1.1499999999999999","1","0.88","0.95","24","1.9","630","1.25","2.2000000000000002","0.95","1.31","110","170","7.47","2.4300000000000002","0.01","1.2","410","51.75","14.4","18.399999999999999","18.399999999999999","19.350000000000001","0.13","74.489999999999995","72.900000000000006",NA,"2.4300000000000002","2.4300000000000002","0","0.05","0.03","0","1.81","3.08","0.72"
"A65","Biscuit, Shrewsbury","Bakery products","NZ18","pzcdagrxb","0","0",NA,"1","70.27","65.23","65.23","69.92","20","20",NA,"0","13.9","70.27","5.3","0.05",NA,"15","93.95",1,"425.19","428.79","1786.89","1801.29","430.93","1801.29","451.42","1886.95","16.149999999999999",NA,NA,NA,NA,NA,NA,NA,"4.96","1.42",NA,NA,"8.8190000000000008",NA,"1.8",NA,NA,"15","15","0","3.4",NA,"3.8","0.69","0.62","0.25","15.4","0.7","490","0.79","1.38","0.59","0.83","70.099999999999994","109","4.7300000000000004","7.5","0.04","3","267","35.78","21.3","24.03","29.45","29.45","0.14000000000000001","72.069999999999993","67.03",NA,"9.17","10.84","0","0.04","0.06","0","1.35","6.05","0.56000000000000005"
"A66","Biscuit, peanut brownie, composite","Bakery products","NZ18","pzarcdlx","0","0",NA,"1.56","63.18","64.42","64.42","69.42","57","57",NA,"4.4000000000000004","36","63.18","11.8","0.23",NA,"15.8","95.9",1,"480.91","485.71","2016.81","2036.01","487.08","2036.01","482.05","2014.98","21.64",NA,NA,NA,NA,NA,"2.8929999999999998",NA,"8.7110000000000003","2.9009999999999998",NA,"2.9009999999999998","8.69","8.0000000000000002E-3","2.4",NA,NA,"15.8","15.8","0","0",NA,"0.25","1","1.4","0","49","0.35","870","1.8","3.38","1.58","1.28","150","190","7.12","32.25","0.03","4.4000000000000004","400","35.770000000000003","28.05","28.65","28.65","28.65","0.02","65.58","66.819999999999993",NA,"37","41.77","0","0.09","0.03","0","2.14","4.0999999999999996","0.94"
"A67","Biscuit, chocolate cream, composite","Bakery products","NZ18","pzarcduxgb","0","0",NA,"1.2","69.5","65.33","65.33","70.11","0","0",NA,"7.5","45.4","69.5","6","0.1",NA,"5","98",1,"467.02","470.02","1959.23","1971.23","471.59","1971.23","488.54","2042.1","20.5",NA,NA,NA,NA,NA,NA,NA,"4.6399999999999997","1.07",NA,NA,"13.648",NA,"1.5",NA,NA,"5","5","0","1.2",NA,"1.2","3.5","0.47","1.4","22.4","0.25","455","1.2","1.56","0.36","0.93","97.5","168","5.3","3.5","0.14000000000000001","3","254","32.58","28.7","31.1","31.1","32.75","0.1","71","66.83",NA,"3.5","3.5","0","0.09","0.19","0","3.42","2","0.56000000000000005"
"A68","Biscuit, flat fruit, composite","Bakery products","NZ18","pzcdaruxlb","0","0",NA,"1.9","69.95","69.290000000000006","69.290000000000006","72.040000000000006","16","16",NA,"0","49.8","69.95","5.0999999999999996","0.43",NA,"10","83.9",1,"335.43","342.03","1419.75","1446.15","345.97","1446.15","348.64","1457.3","4.6500000000000004",NA,NA,NA,NA,NA,NA,NA,"1.73","0.377",NA,NA,"2.1789999999999998",NA,"3.3",NA,NA,"10","10","0","19",NA,"18.850000000000001","4","1.6","0.15","27.4","0.25","465","0.77","3.14","2.37","0.72","113","601","4.0999999999999996","1.5","0.05","3","177","23.54","7.5","7.54","7.54","45.75","0.11","73.25","72.59",NA,"2.83","4.17","0","0.01","0.03","0","1.35","16.100000000000001","0.7"
"A7","Biscuit, oatcake","Bakery products","NZ18","pbgzcdar","0","0",NA,"3.5","60.23","57.4","57.4","63","0","0",NA,"0","23","60.23","8","0.37",NA,"26","94.5",1,"434.18","439.18","1822.38","1842.38","440.76","1842.38","452.27","1890.5","18.3",NA,NA,NA,NA,NA,NA,NA,"8.1359999999999992","5.1459999999999999",NA,NA,"3.9119999999999999",NA,"2.5",NA,NA,"26","26","0","0",NA,"0","0.69","1","0","100","1","3200","2.38","2.68","0.3","1.71","420","340","9.9700000000000006","0","0.09","2.9","1230","54.5","1.9","2.9","2.9","2.9","0.2","62.73","59.9","140.22","0","0","0","0.1","0","0","2.14","5.5","2.2999999999999998"
"A71","Biscuit, milk chocolate & marshmallow, MallowPuffs, Griffin's","Bakery products","NZ18","pzarcdu","0","0",NA,"0.98","64.42","63.94","63.94","67.59","18.5","18.5",NA,"7.5","96.6","64.42","6.1","0.18",NA,"7.35","88.02",1,"426.42","427.82","1791.54","1797.14","429.94","1797.14","431.91","1805.38","16.600000000000001",NA,NA,NA,NA,NA,"0.63100000000000001",NA,"6.2050000000000001","0.63100000000000001",NA,"0.63100000000000001","9.5760000000000005",NA,"0.7",NA,NA,"7.35","7.35","0","1.95",NA,"2.7","8","1.93","5.65","33.4","1.05","360.02","0.61","0.69","0.08","0.88","141","202","5.32","18.75","0.18","1.35","114","13.69","38.9","44.6","44.6","50.25","0.05","65.12","64.64",NA,"20.29","21.84","0","0.01","0.04","0","1.31","11.98","0.62"
"A73","Biscuit, Macaroons","Bakery products","NZ18","pzadc","0","0",NA,"1.34","56.91","59","59","62.66","18.5","18.5",NA,"7.5","78","56.91","7.83","0.31",NA,"77.05","93.93",1,"474.68","487.28","1987.11","2037.51","487.44","2037.51","478.93","2001.93","24.23",NA,NA,NA,NA,NA,"0.73399999999999999",NA,"5.9119999999999999","0.73399999999999999",NA,"0.73399999999999999","16.564",NA,"6.3",NA,NA,"77.05","77.05","0","0.7",NA,"2.2999999999999998","3","2.1","4.95","40","1.25","850","0.86","1.27","0.41","0.89","160","330","5.15","15","0.18","1.1000000000000001","160","17.149999999999999","32.65","36.15","36.15","41.85","0.05","63.21","65.3",NA,"16.54","18.09","0","0.01","7.0000000000000007E-2","0","0.67","6.07","0.99"
"A74","Biscuit, mint, chocolate coated, composite","Bakery products","NZ18","pzacdlbr","0","0",NA,"1.1499999999999999","64.38","63.28","63.28","67.19","19","19",NA,"7.5","76","64.38","7.3","0.4",NA,"19.600000000000001","98.17",1,"504.74","508.54","2112.9899999999998","2128.19","509.14","2128.19","513.6","2146.84","25.73",NA,NA,NA,NA,NA,"1.1679999999999999",NA,"7.3920000000000003","1.173",NA,"1.173","15.978999999999999","5.0000000000000001E-3","1.9",NA,NA,"19.600000000000001","19.600000000000001","0","0.4",NA,"1.25","5","4.4000000000000004","2.75","64","0","780","1.2","1.52","0.32","0.83","170","250","5.01","19.5","0.14000000000000001","2.8","120","16.48","42.4","44.05","44.05","46.8","7.0000000000000007E-2","66.28","65.180000000000007",NA,"21.08","22.67","0","0.01","0.48","0","2.21","1.83","1.1000000000000001"
"A76","Biscuit, Squiggles, Griffin's","Bakery products","NZ18","pzarcdxbl","0","0",NA,"1.3","63.46","58.88","58.88","61.96","27","27",NA,"7.5","105","63.46","9.6","0.09",NA,"12","98",1,"498.46","500.46","2084.9699999999998","2092.9699999999998","500.71","2092.9699999999998","519.35","2170.9","26.8",NA,NA,NA,NA,NA,NA,NA,"10.4","1.39",NA,NA,"13.164999999999999",NA,"1",NA,NA,"12","12","0","0.5",NA,"2.4","5.51","1.19","4.5","31.4","0.25","360","1.2","1.47","0.27","0.9","139","244","5.44","11.5","0.13","3","141","5.58","45.65","48.8","48.8","53.3","7.0000000000000007E-2","64.459999999999994","59.88",NA,"13.75","16.010000000000002","0","0","0.28999999999999998","0","1.43","2","0.85"
"A8","Biscuit, plain, water","Bakery products","NZ18","padgzbcr","0",NA,NA,"1.3","68.87","69","69","75.790000000000006",NA,"9",NA,"0","23","68.87","3","0.08",NA,"22","95.5",1,"431.82","435.82","1819.61","1835.61","439.14","1835.61","438.61","1833.4","12.5",NA,NA,NA,NA,NA,NA,NA,"3.105","1.4259999999999999",NA,NA,"6.9379999999999997",NA,"2",NA,NA,"22","22","0","0",NA,"0","0.81","1","0","19","2.2000000000000002","893","2.23","2.5299999999999998","0.3","1.9","87","140","10.83","0","0.03","2.9","470","66.8","0","2.2000000000000002","2.2000000000000002","2.2000000000000002","0.2","70.87","71","131.1","0.75","1.5","0","0.06","0","0","1.3","4.5","0.7"
"A82","Biscuit, Cabin, hard, Pacific Island","Bakery products","NZ18","pjcduagrbzx","0","0",NA,"2.0499999999999998","75.069999999999993","70.12","70.12","76.91","0","0",NA,"0","20.3","75.069999999999993","3","0.2",NA,"26","96.9",1,"395.35","397.35","1670.3","1678.3","401.51","1678.3","421.64","1762.45","7.95",NA,NA,NA,NA,NA,NA,NA,"3.31","0.97099999999999997",NA,NA,"1.046",NA,"1",NA,NA,"26","26","0","0.65",NA,"0.05","0.81","1.85","0","32.4","1.52","800","2","2.1","0.1","1.9","170","171","10.83","0","0.03","2","648","66.400000000000006","1.5","3.72","3.72","3.72","0.64","76.069999999999993","71.12",NA,"0","0","0","0.18","0.3","0","1.53","3.1","0.6"
"A9","Biscuit, with cream filling, composite","Bakery products","NZ18","pzcdaurbx","0","0",NA,"1.1000000000000001","70.83","66.02","66.02","71.02","0","0",NA,"0","41.2","70.83","2.8","0.05",NA,"4","98.4",1,"460.99","464.59","1934.66","1949.06","466.28","1949.06","485.86","2030.9","19.649999999999999",NA,NA,NA,NA,NA,NA,NA,"4.33","1.1499999999999999",NA,NA,"13.131",NA,"1.8",NA,NA,"4","4","0","0.25",NA,"0.25","0.69","0.5","1.2","14.6","0.25","365","1.05","1.44","0.39","0.88","88","133","5.0199999999999996","2","0.12","3","254","34.47","29.6","30.35","30.35","31.55","0.09","72.63","67.819999999999993","61.6","2","2","0","0.01","0.18","0","3.43","1.6","0.47"
"A93","Biscuit, basic, British recipe, baked","Bakery products","NZ18","pgzcdbur","0","0","2.2000000000000002","0.8","61.03","60.7","60.7","65.5","0","0",NA,"0","23","61.03","97","0.11",NA,"7","91.6",1,"465.88","468.88","1952.49","1964.49","469.97","1964.49","471.32","1970.1","22",NA,NA,NA,NA,NA,NA,NA,"9.16","3.57",NA,NA,"8.08",NA,"1.5",NA,NA,"7","7","0","0",NA,"0","0.7","1","0.2","12","0.1","341","1.48","1.78","0.3","1.1000000000000001","84","88","6.27","240","0.06","6.4","220","35.200000000000003","25.2","25.3","25.3","25.5","0.2","62.53","62.2","86.9","240","240","0","7.0000000000000007E-2","0","2.1800000000000002","2.2000000000000002","8.4","0.5"
"A96","Muffin, English, bread-like, assorted flavours, toasted, Homestyle, composite","Bakery products","NZ18","pzcdarugb","0","0",NA,"1.39","38.82","40.6","40.6","44.34","0","0",NA,"0","69.599999999999994","38.82","0","0.09",NA,"46","56.01",1,"206.12","217.32","875.29","920.09","220.12","920.09","212.86","889.74","0.57999999999999996",NA,NA,NA,NA,NA,NA,NA,"0.1","0.1",NA,NA,"0.25",NA,"5.6",NA,NA,"46","46","0","1.45",NA,"0.91","8.66","0.87","0","23.4","1.63","515.4","2.1","2.93","0.83","1.54","92.1","154","9.6300000000000008","0","0.08","31.8","342","36.61","0","0","0","3.99","0.35","44.42","46.2",NA,"0","0","0","0.05","0","0","0.01","43.99","1.04"
"B1003","Liqueur, cream based","Beverages, alcoholic","NZ18","bcrupdxzl","13.5","0","0.56000000000000005","3.1","22.9","22.8","22.8","23.94","91","91",NA,"8","18","22.9","41.9","0","0","0","55.6",1,"330.6","330.6","1374.8","1374.8","328.9","1374.8","329.31","1376.5","16.100000000000001","6.5000000000000002E-2",NA,NA,NA,NA,"0.17599999999999999",NA,"3.5649999999999999","0.24199999999999999","6.5000000000000002E-2","0.17599999999999999","10.55",NA,"0","0","0","0","0","0","0","0.05","0","0","0.1","0.8","2","0","0","0","0","0","0","38","19","0","190","0","0","89","0","22","22","22","22.8","0","22.9","22.8",NA,"197.58","205.2","0","0","0","0","0.56999999999999995","44.4","0.2"
"B1009","Spirit, whiskey, 86 proof","Beverages, alcoholic","NZ18","upcd","36","0","0","0","0.1","0.1","0.1","0.11","0","0","0","0","0","0.1","0","0.01","0","0","36.1",1,"252.4","252.4","1045.7","1045.7","250.17","1045.7","250.17","1045.7","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0","0","0","8","0","0.05","0.05","0","3","1","0","0","0","0","0","0","0.1","0","0.1","0.1","0.01","0.1","0.1","0","0","0","0","0","0","0","0","63.9","0.02"
"B1010","Spirit, gin, 90 proof","Beverages, alcoholic","NZ18","upcd","37.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.9",1,"265.3","265.3","1099.0999999999999","1099.0999999999999","262.94","1099.0999999999999","262.94","1099.0999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.1","0"
"B1011","Spirit, vodka, 80 proof","Beverages, alcoholic","NZ18","upcd","33.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0","0","33.4",1,"233.8","233.8","968.6","968.6","231.72","968.6","231.72","968.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","5","1","0","0","0.01","0","1","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","66.599999999999994","0"
