"fdc_id","food_desc","food_group","food_desc_bengali","scientific_name","nutrient_data_source","source_fct","Edible_factor_in_FCT","ENERCkcal","ENERCkJ","WATERg","PROCNTg","FATCEg","CHOAVLDFg","FIBTGg_standardised","FIBTGg","FIBCg","ASHg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","CUmg","VITA_RAEmcg","RETOLmcg","CARTBEQ or [CARTB]mcg","CARTAmcg","CARTBmcg","CRYPXmcg","VITDmcg","VITEmg","TOCHPAmg","THIAmg","RIBFmg","NIAEQmg","NIAmg","NIATRPmg","VITB6Amg","FOLmcg","ASCLmg","ILEmg","LEUmg","LYSmg","METmg","CYSmg","PHEmg","TYRmg","THRmg","TRPmg","VALmg","ARGmg","HISmg","ALAmg","ASPmg","GLUmg","GLYmg","PROmg","SERmg","PHTACmg","OXALACmg","TPC mg GAE","DPPH-RSCµmol TE","T-ORAC mcmole TE","FASATg","FAMSg","FAPUg","CHOL_mg","F4D0g","F6D0g","F8D0g","F10D0g","F12D0g","F14D0g","F15D0g","F16D0g","F17D0g","F18D0g","F20D0g","F22D0g","F24D0g","F14D1g","F14D1CN5g","F16D1g","F16D1CN7g","F18D1g","F18D1N9g","F18D1CN7g","F20D1g","F20D1CN11g","F20D1CN9g","F22D1g","F22D1CN9g","F22D1CN11g","F24D1CN9g","F18D2g","F18D2CN6g","F20D2g","F18D3g","F18D3CN3g","F18D3N6g","F20D3N6g","F18D4g","F18D4CN3g","F20D4g","F20D4CN6g","F20D5CN3g","F22D5CN3g","F22D6CN3g","SUGARg"
"10_0016","Beef handi kabab*","Meat, poultry and their products","Haaree kabab (goru)",NA,"Recipe calculation","BA13","1","233","968","60.406140629755221","12.687957860527804","16.930428704186777","6.5534392104159807","1.773156372384765","1.773156372384765",NA,"1.6591485152819441","25.150738554845443","2.0262946740357437","24.871780425865929","87.565689148119233","219.69894447773615","344.91979288906134","3.0181443866489421","0.21471820574205741","12.235255863268149","6.694681752967262","66",NA,"66.391513035623163",NA,"0.26778727011869052",NA,"0.52","4.014057812703796E-2","1.000294960001739",NA,"1.828755238753764",NA,"0.10914071670796922","10.008263652138154","2.2473675818442675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_0001","Beef liver, raw","Meat, poultry and their products","Gorur koliza","Bos taurus","T70, US25(13325), VIN(317)","BA13","1","130","547","70.81","20.36","3.63","3.8900000000000006","0","0",NA,"1.31","4.0449999999999999","3.5","18","387","313","69","3.7050000000000001","1.5","4968.333333333333","4948","244","11","232","13","1.2",NA,"0.38","0.189","2.7549999999999999",NA,"13.175000000000001",NA,"1.083","290","1.3","967","1910","1607","543","376","1084","807","869","263","1260","1241","629","1164","1927","2612","1164","961","905",NA,NA,NA,NA,NA,"1.2330000000000001","0.47899999999999998","0.46500000000000002","275","0","0","0","0","0","1.4999999999999999E-2","7.0000000000000001E-3","0.312","0.03","0.86199999999999999","0","8.9999999999999993E-3",NA,NA,"0","3.5999999999999997E-2",NA,"0.42299999999999999",NA,NA,"7.0000000000000001E-3",NA,NA,"0",NA,NA,NA,NA,"0.29899999999999999",NA,"1.6E-2","7.0000000000000001E-3","8.9999999999999993E-3",NA,"0",NA,"0.14099999999999999",NA,NA,"0","0",NA
"10_0002","Beef, meat, lean, boneless, raw","Meat, poultry and their products","Gorur mangsaw, harh o chorbi chara","Bos taurus","P6(1001), P8,P59,P92,T70,DK7(0199), IND(398)","BA13","1","103","436","76.033333333333346","20.7425","2.2549999999999999","0","0","0",NA,"0.97000000000000008","4.2592307692307685","1.9784615384615383","15.31","190","394.95","52","3.5181818181818185","0.13980000000000001","0","0","0",NA,"0",NA,"0.4","0.23",NA,"0.06","0.19","10.030000000000001","6.2","3.83","0.32","7","0","956","1625","1721","535","143","832","698","899","220","1051","1243","726","1243","1816","2963","1051","832","832",NA,NA,NA,NA,NA,"0.94395348837209314","1.0488372093023255","0.10488372093023257","62",NA,NA,NA,NA,NA,"6.7650000000000002E-2","1.2586046511627908E-2","0.56637209302325586","2.5172093023255817E-2","0.2747953488372093",NA,NA,NA,"3.1465116279069762E-2",NA,NA,"0.13320232558139536",NA,"0.88626744186046502",NA,NA,"0",NA,NA,NA,NA,NA,NA,"4.2477906976744181E-2",NA,NA,"2.7269767441860465E-2",NA,NA,NA,NA,NA,"2.0976744186046514E-2","0","0",NA,NA
"10_0003","Beef, meat, 15-20 % fat, boneless, raw","Meat, poultry and their products","Gorur mangsaw, harh chara","Bos taurus","DK7(0202)","BA13","1","207","860","65.400000000000006","19.7","14.2","0","0","0",NA,"0.9","5","2.2000000000000002","22","170","309","69","4.5999999999999996","7.0999999999999994E-2","15","15","0",NA,NA,NA,"0.6","0.35",NA,"5.3999999999999999E-2","0.19600000000000001","9.27","5.6","3.67","0.32","9.0373134328358198","0","950","1500","1600","470","140","760","630","820","220","1000","1200","660","1100","1700","2800","1100","880","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_0004","Beef, mince, lean, raw","Meat, poultry and their products","Gorur mangsaw, kima","Bos taurus","P59, US25(23557)","BA13","1","126","530","74.98","20.28","5","0","0","0",NA,"1.0150000000000001","9","2.38","22","198","346","66","5.09","7.6999999999999999E-2","0","0","0","0","0","0","0.1",NA,"0.28","4.1000000000000002E-2","0.161",NA,"5.4939999999999998",NA,"0.39200000000000002","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_0005","Buffalo meat, raw","Meat, poultry and their products","Mohisher mangsaw","Bubalus bubalis","P6(1002),US25(17160),VIN(301), Beef meat <15 % fat, own DB, IND(399)","BA13","1","95","400","78.7","19.399999999999999","1.9","0","0","0",NA,"1","12","1.61","32","189","297","53","1.93","0.151","0","0","0",NA,"0",NA,"8.0281690140845074E-2","4.6830985915492958E-2",NA,"0.04","0.2",NA,"5.97",NA,"0.53","8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_0006","Chicken breast, without skin, raw","Meat, poultry and their products","Murgi, buker mangsaw, chamra charano","Gallus bankiva murghi","KF, US25(05011), DK7(0097)","BA13","0.76","106","447","72.86","22.295000000000002","1.825","0","0","0",NA,"1.083","14.784000000000001","0.48020833333333335","31.905000000000001","173","315.27","36.893999999999998","1.7031621841890787","5.8615321923390369E-2","25.152000000000001","25.152000000000001","0","0","0",NA,"5.9253246753246752E-2",NA,"0.12","0.122","7.2999999999999995E-2","11.4","6.5","4.9000000000000004","0.31484299999999998","7","0","989","1665","1612","794","203","857","732","977","294","1164","1322","808","2018","2058","3826","1068","905","924",NA,NA,NA,NA,NA,"0.52783053000000002","0.66077319999999995","0.28559626999999999","59",NA,NA,NA,NA,NA,"8.7591600000000002E-3",NA,"0.37537034000000002",NA,"0.11459287","0",NA,"2.9108169999999999E-2",NA,NA,NA,"8.6938849999999998E-2",NA,"0.56745935999999997",NA,NA,NA,"6.3749999999999996E-3",NA,NA,NA,NA,NA,"0.25943221",NA,NA,"1.416211E-2",NA,"1.2001950000000001E-2",NA,NA,NA,NA,NA,NA,"0",NA
"10_0007","Chicken leg, without skin, raw","Meat, poultry and their products","Murgi, ranner mangsaw, chamra charano","Gallus bankiva murghi","KF, US25(05080), UK6(18-289)","BA13","0.72","128","537","71.94","19.193999999999999","5.6890000000000001","0","0","0",NA,"0.96099999999999997","17.893000000000001","1.0405416666666667","29.251999999999999","180","299.05900000000003","55.069000000000003","2.0934972445951674","0.21609021508791201","22.802","22.802","0","0","0",NA,"0.1",NA,"0.24","0.09","0.11799999999999999","9.4867849999999994","5.6","3.8867850000000002","0.34961399999999998","4","0","809","1485","1405","643","164","758","670","835","233","975","1184","518","1771","1691","3408","1017","836","818",NA,NA,NA,NA,NA,"1.6618790000000001","2.3568549999999999","0.87466600000000005","91",NA,NA,NA,NA,NA,"2.9083000000000001E-2",NA,"1.244386",NA,"0.32801799999999998","1.1325E-2",NA,"4.9067E-2",NA,NA,NA,"0.34815000000000002",NA,"1.99",NA,NA,NA,"1.8706E-2",NA,NA,NA,NA,NA,"0.81043100000000001",NA,NA,"4.8492E-2",NA,"1.5743E-2",NA,NA,NA,NA,NA,NA,"0",NA
"10_0008","Chicken liver, raw","Meat, poultry and their products","Murgir koliza","Gallus bankiva murghi","T70, US25(05027)","BA13","1","114","479","76.459999999999994","16.920000000000002","4.83","0.73000000000000398","0","0",NA,"1.06","18.350000000000001","8.99","19","297","230","71","2.4950000000000001","0.28699999999999998","3295.5833333333335","3290","67","11","56","11","0",NA,"0.70","0.30499999999999999","1.778",NA,"9.7279999999999998",NA,"0.85299999999999998","588","17.899999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_0009","Duck, meat, raw","Meat, poultry and their products","Hasher mangsaw","Anas platyrhynchos","P6(1004), US25(05141), DK7(1037), DK7(0007), UK6(18-489), IND(400)","BA13","0.84","130","545","72.3","21.6","4.8","0","0","0",NA,"1.2","4","2.4","19","235","271","74","1.9","0.253","24","24","0","0","0",NA,"0.1","0.02",NA,"0.36","0.45","8.77","4.3499999999999996","4.42","0.34","25","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_0010","Frog, legs, raw","Meat, poultry and their products","Bang","Bufo melanostictus","T70, US25(80200)","BA13",NA,"68","290","81.900000000000006","16.399999999999999","0.3","0","0","0",NA,"1.4","18","1.5","20","147","285","58","1.3660000000000001","4.5999999999999999E-2","15","15","0","0","0",NA,"0.2",NA,"1.00","0.14000000000000001","0.25",NA,"1.2",NA,"0.12","15","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_0011","Goat meat, lean, raw","Meat, poultry and their products","Khaseer mangsaw","Capra hyrchusb","P6(1005),T70, US25(17168), WEA(07_046), IND(406)","BA13","0.69","118","497","74.2","21.4","3.6","0","0","0",NA,"1.1000000000000001","12","2.83","27","193","385","82","4","0.25600000000000001","0","0","0",NA,NA,NA,NA,"0.18",NA,"0.11","0.49",NA,"3.75",NA,"0.4","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_0012","Lamb/mutton, meat, moderately fat, raw","Meat, poultry and their products","Verar mangsaw","Capra hyrchusb","P6(1008), P92,DK7(0138), WEA(07_004), IND(410)","BA13","0.75","196","814","71.5","18.5","13.5","0","0","0",NA,"1.3","12.5","2.165","18.59","150","136.25","41.25","3.92","7.6249999999999998E-2","9","9","0",NA,NA,NA,"0.2","0.30983606557377047",NA,"0.18","0.14000000000000001","4.1437499999999998","2.6875","1.45625","0.125","5.8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.5508196721311478","5.0901639344262293","0.61967213114754094","78","0","0","0","0","0","0.681639344262295","7.4803278688524599E-2","3.049672131147541","0.12791803278688524","2.6291803278688528","0","0",NA,NA,"0",NA,"0.16332786885245901",NA,"4.8245901639344266",NA,NA,"0",NA,NA,"0",NA,NA,NA,"0.31337704918032788",NA,NA,"0.31337704918032788",NA,NA,NA,NA,NA,"0","0","0","0",NA
"10_0013","Lamb/Mutton, liver,raw","Meat, poultry and their products","Verar koliza","Ovis aries","P6(1007),UK6(18-413),WEA(07_053), IND(409)","BA13","1","150","628","70.400000000000006","19.3","7.5","1.2999999999999972","0","0",NA,"1.5","10","6.3","19","380","290","73","4","9.67","8250","8240","102.82258064516128",NA,NA,NA,"2","0.93",NA,"0.36","1.7","20.7","16.399999999999999","4.3","0.9","205","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_0014","Pigeon meat, raw","Meat, poultry and their products","Kobutorer mangsaw","Columba livia intermedia","P6(1009), IND(411), US25(05162)","BA13",NA,"137","577","70.400000000000006","23.3","4.9000000000000004","0","0","0",NA,"1.4","12","2.5156732891832219","30.493009565857236","290","283.14937454010288","59.896983075790999","2.9403973509933761","0.47155261221486366","18.429203539823014","18.429203539823014","0",NA,NA,NA,NA,NA,NA,"0.2613686534216334","0.26463576158940383",NA,"7.9739220014716672",NA,"0.57999999999999996","4","5.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_0015","Pork, meat, <5 % fat, raw","Meat, poultry and their products","Shukorer mangsaw","Sus scrofa domesticus","IND(412), DK7(0285)","BA13","1","114","481","77.400000000000006","18.7","4.4000000000000004","0","0","0",NA,"1","30","2.2000000000000002","17.823343848580436","200","260.9337539432176","59.886435331230267","2.5665615141955831","7.1293375394321734E-2","0","0","0",NA,NA,NA,"0.04","0",NA,"0.53470031545741303","0.16397476340694001","5.204416403785487","2.7091482649842265","2.495268138801261","0.3108391167192428","1.0694006309148261","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.76","1.9800000000000004","0.33","65",NA,NA,NA,NA,NA,"6.6000000000000003E-2","0","1.1146666666666667","0","0.56833333333333347",NA,NA,NA,NA,NA,NA,"0.14006666666666667",NA,"1.804",NA,NA,"2.86E-2",NA,NA,NA,NA,NA,NA,"0.29993333333333333",NA,NA,"2.4566666666666671E-2",NA,NA,NA,NA,NA,"0","0","0",NA,NA
"11_0001","Egg, chicken, farmed, raw","Eggs and their products","Murgir dim, farm er","Gallus bankiva murghi","KF, UK6(12-918), IND(402), R5","BA13","0.87","139","579","72.31","14.489000000000001","9","0","0","0",NA,"0.80900000000000005","29","1.54","20.88","220","110.42700000000001","115.956","2.3552501758793976","0.30114477155393504","165.24600000000001","165.24600000000001","0","0","0","0","1.8927444794952681","0.83",NA,"0.184","0.4","3.7705466666666667","0.1","3.6705466666666666","0.149231","50","0","913","1050","620","455","382","1233","334","442","220","912","644","198","1295","1577","2024","602","505","1103",NA,NA,NA,NA,NA,"2.7006289809999999","3.498890517","1.212380502","309.375",NA,NA,NA,NA,NA,"2.5999999999999999E-2",NA,"1.9279999999999999",NA,"0.624",NA,NA,"0.14899999999999999",NA,NA,NA,"0.221",NA,"3.2930000000000001",NA,NA,NA,"0.02",NA,NA,NA,NA,NA,"1.139",NA,NA,"2.3E-2",NA,"1.4E-2",NA,NA,NA,NA,NA,NA,"4.8000000000000001E-2",NA
"11_0005","Egg, chicken, farmed, boiled* (without salt)","Eggs and their products","Murgir Dim siddha, lobon chara","Gallus bankiva murghi","Recipe calculation","BA13","0.87","158","658","68.534090909090921","16.464772727272727","10.227272727272728","0","0","0",NA,"0.87335227272727289","35","1.7724999999999997","24.070909090909087","237.52999999999997","119.50096590909092","127.75977272727272","2.5441996216879859","0.32589946929117986","178.39056818181817","178.39056818181817","0","0","0","0","2.043303699455119","0.94318181818181823",NA,"0.17","0.3636363636363637","3.4","9.0909090909090925E-2","3.3","0.13566454545454548","45.454545454545453","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
